"21","Thursday","7A04","13:50:00","14:40:00","B","3","CSE2103","Theory"
"21","Thursday","7A04","14:40:00","15:30:00","B","3","MATH2101","Theory"
"21","Saturday","7A04","08:50:00","09:40:00","C","3","MATH2101","Theory"
"21","Saturday","7A04","09:40:00","10:30:00","C","3","HUM2109","Theory"
"21","Saturday","7B01","10:30:00","13:00:00","C","1","CSE2104","Lab"
"21","Sunday","7B03","08:00:00","10:30:00","C","3","CSE2100","Lab"
"21","Sunday","7A05","12:10:00","13:00:00","C","3","HUM2109","Theory"
"21","Sunday","7A05","13:00:00","13:50:00","C","3","CSE2103","Theory"
"21","Sunday","7A05","13:50:00","14:40:00","C","3","CSE2105","Theory"
"21","Sunday","7A05","14:40:00","15:30:00","C","3","CSE2105","Theory"
"21","Monday","7A06","08:00:00","08:50:00","C","3","EEE2141","Theory"
"21","Monday","7A06","09:40:00","10:30:00","C","3","CSE2103","Theory"
"21","Monday","7B01","10:30:00","13:00:00","C","2","CSE2104","Lab"
"21","Tuesday","7A04","08:00:00","08:50:00","C","3","EEE2141","Theory"
"21","Tuesday","7A04","08:50:00","09:40:00","C","3","EEE2141","Theory"
"21","Tuesday","7A04","09:40:00","10:30:00","C","3","HUM2109","Theory"
"21","Tuesday","9A05","10:30:00","13:00:00","C","2","CSE2106","Lab"
"21","Wednesday","7A07","13:00:00","13:50:00","C","3","MATH2101","Theory"
"21","Wednesday","7A07","13:50:00","14:40:00","C","3","CSE2105","Theory"
"21","Wednesday","7A07","14:40:00","15:30:00","C","3","CSE2103","Theory"
"21","Thursday","9A05","10:30:00","13:00:00","C","1","CSE2106","Lab"
"22","Saturday","7C07","10:30:00","11:20:00","A","3","CSE2201","Theory"
"22","Saturday","7C07","11:20:00","12:10:00","A","3","MATH2203","Theory"
"22","Saturday","7C07","12:10:00","13:00:00","A","3","MATH2203","Theory"
"22","Saturday","7B06","13:00:00","15:30:00","A","1","CSE2208","Lab"
"22","Sunday","9A05","08:00:00","10:30:00","A","3","CSE2210","Lab"
"22","Sunday","7C07","10:30:00","11:20:00","A","3","CSE2207","Theory"
"22","Sunday","7C07","11:20:00","12:10:00","A","3","CSE2213","Theory"
"22","Sunday","7C07","12:10:00","13:00:00","A","3","CSE2201","Theory"
"22","Sunday","7B06","13:00:00","15:30:00","A","3","CSE2202","Lab"
"22","Monday","7A05","10:30:00","11:20:00","A","3","CSE2207","Theory"
"22","Monday","7A05","11:20:00","12:10:00","A","3","CSE2213","Theory"
"22","Monday","7A05","12:10:00","13:00:00","A","3","CSE2201","Theory"
"22","Monday","7B05","13:00:00","15:30:00","A","2","CSE2214","Lab"
"22","Tuesday","7B08","08:00:00","10:30:00","A","2","CSE2208","Lab"
"22","Tuesday","7C07","13:00:00","13:50:00","A","3","MATH2203","Theory"
"22","Tuesday","7C07","13:50:00","14:40:00","A","3","CSE2209","Theory"
"22","Tuesday","7C07","14:40:00","15:30:00","A","3","CSE2209","Theory"
"22","Wednesday","7C06","10:30:00","11:20:00","A","3","CSE2207","Theory"
"22","Wednesday","7C06","11:20:00","12:10:00","A","3","CSE2213","Theory"
"22","Wednesday","7C06","12:10:00","13:00:00","A","3","CSE2209","Theory"
"22","Thursday","7B01","08:00:00","10:30:00","A","3","CSE2200","Lab"
"22","Thursday","7B03","13:00:00","15:30:00","A","1","CSE2214","Lab"
"22","Saturday","7B08","10:30:00","13:00:00","B","1","CSE2208","Lab"
"22","Saturday","7A04","13:00:00","13:50:00","B","3","CSE2201","Theory"
"22","Saturday","7A04","13:50:00","14:40:00","B","3","MATH2203","Theory"
"22","Sunday","7B01","08:00:00","10:30:00","B","2","CSE2208","Lab"
"22","Sunday","7C06","10:30:00","11:20:00","B","3","CSE2201","Theory"
"22","Sunday","7C06","11:20:00","12:10:00","B","3","CSE2207","Theory"
"22","Sunday","7C06","12:10:00","13:00:00","B","3","CSE2213","Theory"
"22","Sunday","7B08","13:00:00","15:30:00","B","3","CSE2200","Lab"
"22","Monday","7C06","10:30:00","11:20:00","B","3","CSE2201","Theory"
"22","Monday","7C06","11:20:00","12:10:00","B","3","CSE2207","Theory"
"22","Monday","7C06","12:10:00","13:00:00","B","3","CSE2213","Theory"
"22","Monday","7C06","13:00:00","13:50:00","B","3","CSE2209","Theory"
"22","Wednesday","7C07","10:30:00","11:20:00","B","3","CSE2209","Theory"
"22","Wednesday","7C07","11:20:00","12:10:00","B","3","CSE2207","Theory"
"22","Wednesday","7C07","12:10:00","13:00:00","B","3","CSE2213","Theory"
"22","Wednesday","7B06","13:00:00","15:30:00","B","1","CSE2214","Lab"
"22","Thursday","7C07","08:00:00","08:50:00","B","3","MATH2203","Theory"
"22","Thursday","7C07","08:50:00","09:40:00","B","3","MATH2203","Theory"
"22","Thursday","7C07","09:40:00","10:30:00","B","3","CSE2209","Theory"
"22","Thursday","7B05","10:30:00","13:00:00","B","2","CSE2214","Lab"
"22","Thursday","9A05","13:00:00","15:30:00","B","3","CSE2210","Lab"
"31","Saturday","7B06","10:30:00","13:00:00","A","3","CSE3100","Lab"
"31","Saturday","7B07","13:00:00","15:30:00","A","3","CSE3108","Lab"
"31","Sunday","7A05","10:30:00","11:20:00","A","3","CSE3101","Theory"
"31","Sunday","7A05","11:20:00","12:10:00","A","3","CSE3109","Theory"
"31","Sunday","9A05","13:00:00","15:30:00","A","3","CSE3110","Lab"
"31","Monday","7A03","13:00:00","13:50:00","A","3","HUM3115","Theory"
"31","Monday","7A03","13:50:00","14:40:00","A","3","HUM3115","Theory"
"31","Monday","7A03","14:40:00","15:30:00","A","3","CSE3103","Theory"
"31","Tuesday","7B06","10:30:00","13:00:00","A","1","CSE3104","Lab"
"31","Tuesday","7A03","13:00:00","13:50:00","A","3","HUM3115","Theory"
"31","Tuesday","7A03","13:50:00","14:40:00","A","3","CSE3107","Theory"
"31","Tuesday","7A03","14:40:00","15:30:00","A","3","CSE3107","Theory"
"31","Wednesday","7A03","10:30:00","11:20:00","A","3","CSE3101","Theory"
"31","Wednesday","7A03","11:20:00","12:10:00","A","3","CSE3109","Theory"
"31","Wednesday","7A03","12:10:00","13:00:00","A","3","CSE3103","Theory"
"31","Thursday","7B03","08:00:00","10:30:00","A","2","CSE3104","Lab"
"31","Thursday","7A06","10:30:00","11:20:00","A","3","CSE3109","Theory"
"31","Thursday","7A06","11:20:00","12:10:00","A","3","CSE3101","Theory"
"31","Thursday","7A06","12:10:00","13:00:00","A","3","CSE3103","Theory"
"31","Thursday","7A06","13:00:00","13:50:00","A","3","CSE3107","Theory"
"31","Saturday","7B07","10:30:00","13:00:00","B","3","CSE3108","Lab"
"31","Saturday","7B08","13:00:00","15:30:00","B","3","CSE3100","Lab"
"31","Sunday","7A06","10:30:00","11:20:00","B","3","CSE3103","Theory"
"31","Sunday","7A06","11:20:00","12:10:00","B","3","CSE3101","Theory"
"31","Sunday","7A06","12:10:00","13:00:00","B","3","CSE3109","Theory"
"31","Monday","7A06","13:00:00","13:50:00","B","3","CSE3109","Theory"
"31","Monday","7A06","13:50:00","14:40:00","B","3","CSE3103","Theory"
"31","Monday","7A06","14:40:00","15:30:00","B","3","CSE3101","Theory"
"31","Tuesday","7A04","13:00:00","13:50:00","B","3","CSE3107","Theory"
"31","Tuesday","7A04","13:50:00","14:40:00","B","3","HUM3115","Theory"
"31","Wednesday","7B01","08:00:00","10:30:00","B","2","CSE3104","Lab"
"31","Wednesday","7A04","10:30:00","11:20:00","B","3","CSE3103","Theory"
